Date,GLD,SPY,TLT,USO,UUP
2007-10-01,0.005305392168615031,0.011272909613879945,0.005714554222731705,-0.015347707373014052,0.0012472104568868048
2007-10-02,-0.020974330443214173,-0.0013610917139104117,0.003149913799411097,0.0006494709437934176,0.0062294942208744875
2007-10-03,-0.006219722981793074,-0.002012018605662136,-0.002915348559542452,-0.005516796149526493,0.002888785192386001
2007-10-04,0.013490976357684703,0.0015611212404853525,0.0038244636408610866,0.021536950156739287,-0.0012343792323994407
2007-10-05,0.007273209267468328,0.011881918588908524,-0.010757723242219352,-0.005270752720614502,-0.0016481193220659884
2007-10-08,-0.011852898208391638,-0.005326009142812227,-0.0007927935444017598,-0.024405916627425306,0.006190557893865467
2007-10-09,0.0077209095273498285,0.009417597059119265,-0.0012462781716269244,0.010533298585014839,-0.0036914456306693655
2007-10-10,0.0036941344368486284,-0.0016614705898411186,0.0005668129253506571,0.016286644546393392,-0.002882018542314624
2007-10-11,0.007497315256022485,-0.004800401101031637,-0.0010209148665292211,0.0190704903463097,0.0008257610043711505
2007-10-12,0.009200279286819324,0.005531437813192985,-0.0048830516652031974,0.006447552231927833,-0.0016499744589575371
2007-10-15,0.007373683855222524,-0.00844395776729956,0.00022800096207453713,0.029531240463256836,-0.0012397575531721827
2007-10-16,-0.0002661251427845679,-0.00793499548518517,0.0003434133469049083,0.016542783083655532,0.0012412964598340626
2007-10-17,-0.008253497389684838,0.003056683583732678,0.010948295236473893,-0.005225531292533003,-0.00041331425710078307
2007-10-18,0.020134228187919545,-0.0036303388150059623,0.005528339007816019,0.023112726684801688,-0.0062009802831599625
2007-10-19,-0.0039474085757607025,-0.02615648864562936,0.01492161083159016,-0.01510926810859281,-0.002079859714347876
2007-10-22,-0.01453102402201134,0.005812222714413284,0.00010942349193898693,-0.00893652784592669,0.008336871606235752
2007-10-23,0.008445105840465317,0.008104562699743578,-0.0013260012218582196,-0.010670259613822397,-0.0062009802831599625
2007-10-24,0.003854755725011927,-0.0018453739473704989,0.007415245969451867,0.032659903783637256,-0.0016638877714783007
2007-10-25,0.006753206553238078,0.002376919473163319,-0.003405120779995663,0.03147983648091679,-0.002083232754406472
2007-10-26,0.021833535298719342,0.01172270828188604,-0.0023159623321953315,0.01497426385104439,-0.004175350497373942
2007-10-29,0.005534821620067465,0.003320011390205657,0.0038684645574362797,0.018687675499126755,-0.0016772368263284765
2007-10-30,-0.009856685168826762,-0.00694246774746532,-0.0005509496550887283,-0.040827573578933185,0.0021000448133805527
2007-10-31,0.01641893080173551,0.01038812156141744,-0.009030531138300768,0.05363813170019971,-0.0046102098649586365
2007-11-01,-0.00877642352201835,-0.023407658080244698,0.012993918833214657,-0.015012945605548778,0.0033683146103040684
2007-11-02,0.02438087409776024,0.0011254601704411282,0.003194776266091104,0.030206461971532095,-0.009651665953006816
2007-11-05,-0.001002152439179449,-0.007605762155922791,-0.0004397848560202533,-0.01089438567877965,0.005084632933147537
2007-11-06,0.021065834547658646,0.01346205734986472,-0.0048354042343076165,0.02447641283593227,-0.0033726698098054397
2007-11-07,0.009947163889943766,-0.027355778073535175,0.001767316108677086,-0.011414826423670976,-0.00507612480759756
2007-11-08,-0.00012152853958602439,-0.005070389626405825,-0.0017641982127568623,-0.0053705895253785,-0.0008502419325637778
2007-11-09,-0.0006080876774474664,-0.013726792082356498,0.008503934611313824,0.009314184597150943,0.0
2007-11-12,-0.047213400328663724,-0.00992137307788754,0.0036128762973874906,-0.026748697202000793,0.009361573726291317
2007-11-13,0.010472537201335452,0.03048027776460671,-0.003710012629830284,-0.0252850958193076,-0.0037942535360311336
2007-11-14,0.014661223362570697,-0.0027689495409016773,0.0010957711689814076,0.02354431357338438,0.00042318941415686595
2007-11-15,-0.029023441286543217,-0.014423792488316822,0.009407500543623826,-0.0041321684389596935,0.002538157206667613
2007-11-16,-0.0025657082241450357,0.0017176762001316348,0.0014078571744571278,0.02212999179233366,-0.0012659129187704288
2007-11-19,-0.006559513006179629,-0.013924056938323437,0.006493207291824676,0.00798371212054727,-0.0029572251905253255
2007-11-20,0.028871095528339108,0.006121145293124686,-0.0010751613475895594,0.03826014976310366,-0.009322096107472921
2007-11-21,-0.0013841777861065552,-0.020464815438322903,0.005812176218460419,-0.011636849484093492,-0.005132574247099786
2007-11-23,0.023815516319463104,0.017292871036302948,0.002996110134977359,0.004186285774513188,0.007308659085460745
2007-11-26,0.0006154221754808287,-0.022063565784864014,0.01973765977527564,-0.006644113106267779,-0.005121716940701737
2007-11-27,-0.014760203352917056,0.011493246097397991,-0.009520463259067302,-0.02557373046875,0.005576986809963769
2007-11-28,-0.006616713974946009,0.0319846749104018,-0.0067607719353083295,-0.033647374122696694,0.002986529352862144
2007-11-29,-0.016212151821979437,0.0003397791689456753,0.008614731558761912,-0.002228463165858563,0.005529447058153947
2007-11-30,-0.012263657376634374,0.010055672638731084,-0.0048508708502417175,-0.024148460947489014,0.00761437681713395
2007-12-03,0.01241592198993402,-0.006592525095087232,0.007936707464884396,0.011300146541988854,-0.002099068901583845
2007-12-04,0.014307649004182688,-0.008938183721553972,-0.00010564734247386909,-0.01838748908737542,-0.007151940768296949
2007-12-05,-0.009697786620444404,0.016740132851340572,-0.01192724598646322,-0.010230534133459646,0.012287997453457766
2007-12-06,0.009411236411201784,0.014313215547743674,-0.008760213107015247,0.03392042682845564,-0.00041848995764814934
2007-12-07,-0.009701452007245814,-0.000198749835937595,-0.01120796959068926,-0.022388009195236314,0.0016751299096138261
2007-12-10,0.017811724593606026,0.007753138309827712,-0.005994529103006907,-0.0010082053077421493,-0.0071069981079611155
2007-12-11,-0.01450004577636721,-0.02742018801563928,0.01962647609459789,0.012975800431936468,-0.0021053499725590674
2007-12-12,0.02092848303553141,0.009870880267813797,-0.010324086436511393,0.05180756161365707,0.003797549630604413
2007-12-13,-0.024723542260960518,-0.0020750970197050966,-0.010864965329047127,-0.009878259023823666,0.0033627454231390796
2007-12-14,0.000254734306578408,-0.012679519715509624,-0.004614037331387988,-0.012436737125696151,0.012568032243865934
2007-12-17,-0.00496687985636679,-0.014269170010984489,0.00893942734071329,-0.0051204364190921,0.008343770967219166
2007-12-18,0.01433511821265343,0.005583749058154508,0.006453159632375138,-0.0108498926960513,-0.009515868839138908
2007-12-19,-0.00012620992088918648,0.0,0.013259374349728015,0.014625241268468647,0.0029239095569246754
2007-12-20,-0.007193333041277561,0.006305989661594236,-0.002144481283883004,-0.0006930429757493473,0.001665881522646906
2007-12-21,0.018177200183795872,0.014415500422314098,-0.014619212688915417,0.02357842737329463,0.0024948512963827163
2007-12-24,0.0004993872195924176,0.007426432931930238,-0.004690245597261833,0.0020324375376947756,-0.006636257094949638
2007-12-26,0.017219831094685834,0.0021436716304816805,-0.008768412708663131,0.02650448674445527,-0.00375771655706969
2007-12-27,0.0004906883853601496,-0.012570620636167984,0.01090147215800763,0.004478939816733751,-0.006286887409001518
2007-12-28,0.017655744047463173,-0.002505585392917009,0.015594466396052109,-0.004721319480020525,-0.006748121199395163
2007-12-31,-0.006506035126835452,-0.007400339614653806,0.006054852870889693,-0.0017129694882525026,0.006369551185888778
2008-01-02,0.02910503944367404,-0.008754493172470346,0.014402421199860571,0.035770842239412515,-0.008860837723114079
2008-01-03,0.008366710810346678,-0.00048267872398366496,-0.0013772450098100686,-0.001274352906403542,0.0021286383754033356
2008-01-04,-0.005142017564280343,-0.024505886244016728,0.00021266029406508125,-0.013525649493925984,-0.01062030123994151
2008-01-07,-0.004228833806723897,-0.0008496551649479489,0.004348621415592335,-0.023412205610560788,0.009875421126369854
2008-01-08,0.023711244730771908,-0.0161485234073947,-0.0011611865626575124,0.00741718620653975,-0.0012754406563837417
2008-01-09,-0.0026503310759889986,0.01051006497275675,0.001903578482055135,-0.010649455490315485,0.007662795371401465
2008-01-10,0.019641789581746893,0.006554421275237088,-0.013509636716286244,-0.01634555956057937,-0.00971697455912901
2008-01-11,0.003739397519033183,-0.008068359817464343,0.0078093478144478645,-0.012564176538136795,0.0046928613644059425
2008-01-14,0.010837650311902536,0.008062736059150533,0.00371600112274173,0.015870895064035162,-0.0050955465710079695
2008-01-15,-0.01731073303450259,-0.022013248026905963,0.011211427573666333,-0.01979799623842593,-0.0008534650662718191
2008-01-16,-0.014660767665031549,-0.00861268423981576,-0.007217979792597418,-0.012778240186510303,0.012387855575973328
2008-01-17,-0.0023067699571152067,-0.025916099276088955,0.012958443530130204,-0.011412661269847746,-0.0016878589970958924
2008-01-18,0.010635816982026647,-0.010267279846790989,-0.006863420744191218,0.007180094959809091,0.0029585123456876694
2008-01-22,0.008579272657391002,-0.010147262486710829,0.010681329857984201,-0.013838382039420116,0.0016857254421751566
2008-01-23,-0.0031756695600737572,0.02402114133497335,-0.0022796060621550485,-0.014883104271271153,-0.0029448212092205717
2008-01-24,0.02491753847553424,0.008441361480834075,-0.020043680376446882,0.020575543959363785,-0.008439013644386595
2008-01-25,0.0024422870363138838,-0.014445570688143672,0.016850290399465173,0.013816486010392426,0.002553430712632032
2008-01-28,0.016057551486582833,0.01653650879103652,-0.003751730857199931,0.006118687103384923,-0.006366752249763796
2008-01-29,-0.006539492905952016,0.0049541753119326515,-0.006799460771039101,0.008707738715956426,-0.00042733440079900653
2008-01-30,0.009983499917512129,-0.007357539658873202,-0.0065304248240372065,0.0013702174502789877,-0.005982864742557936
2008-01-31,-0.007169194549399904,0.01823414844181004,0.007102693063999688,-0.00998909877727161,0.007738567037847588
2008-02-01,-0.02242891704085337,0.016088266184372646,0.006011296164010416,-0.025984758715515754,0.0038395707433300785
2008-02-04,-0.002797985498258382,-0.012609393672919467,-0.010291098495047946,0.012771413513392949,-0.001699864849598387
2008-02-05,-0.01593712899285571,-0.026774371655593043,0.007639483579692463,-0.01709403354004424,0.010642718783187455
2008-02-06,0.014484450714485675,-0.00805141079674887,-0.0030533190947515942,-0.016108408527911844,0.0
2008-02-07,0.01011806134633808,0.006614166715039227,-0.02154654911485898,0.011301165555327009,0.00968841726516323
2008-02-08,0.012799126827031992,-0.006421585436284016,0.011441934766882378,0.04441258364734457,-0.0029203430195318125
2008-02-11,0.0036263937478537844,0.00510984608351972,0.00416212022041873,0.02263376531334038,-0.0020919360074962423
2008-02-12,-0.021898608999260327,0.009271008535516767,-0.005951060030860433,-0.012877353112925927,-0.0033543937759151765
2008-02-13,0.0012313960382492883,0.010223074949594402,-0.01058519784589751,0.007066235879036098,0.0016827015457272498
2008-02-14,0.003018745926838262,-0.008799592797108069,-0.014696339585648754,0.022264222268113754,-0.0033599363297945883
2008-02-15,-0.006242309266623058,-0.000222023383581349,0.007676725131063655,0.002243903961877125,0.0
2008-02-19,0.027257434252206725,0.0028124228641324134,-0.010120748124694212,0.0379296357413772,-0.0016855381185344465
2008-02-20,0.01812618475130834,0.0029509666071614316,0.0069262155006160064,0.006471287298940531,0.00042218980846930876
2008-02-21,0.00010727302080248968,-0.008313896568848955,0.01059178562762031,-0.025088223290794853,-0.007173166286746802
2008-02-22,0.0015013339372487167,0.006158127569827254,-0.005727050983294402,0.01642307788691122,-0.011474654482349744
2008-02-25,-0.006960076347863775,0.012608875985068435,-0.010214578145025244,0.0017811627527515306,0.005159076543358454
2008-02-26,0.010459362120408988,0.007500147170159677,0.00032923160335518453,0.01727204276414307,-0.006843557840132131
2008-02-27,0.01141820195579868,-0.0010118111950174757,0.0008779676463244179,-0.01473158960866916,-0.006459787923076776
